Location Type,precinct,Month,ComplainCount
Store/Commercial,101.0,8,1
Store/Commercial,101.0,9,3
Store/Commercial,101.0,10,5
Store/Commercial,101.0,11,3
Store/Commercial,101.0,12,3
Store/Commercial,102.0,1,4
Store/Commercial,102.0,2,8
Store/Commercial,102.0,3,17
Store/Commercial,102.0,4,27
Store/Commercial,102.0,5,19
Store/Commercial,102.0,6,26
Store/Commercial,102.0,7,16
Store/Commercial,102.0,8,9
Store/Commercial,102.0,9,16
Store/Commercial,102.0,10,19
Store/Commercial,102.0,11,13
Store/Commercial,102.0,12,24
Store/Commercial,103.0,1,9
Store/Commercial,103.0,2,9
Store/Commercial,103.0,3,9
Store/Commercial,103.0,4,10
Store/Commercial,103.0,5,13
Store/Commercial,103.0,6,4
Store/Commercial,103.0,7,6
Store/Commercial,103.0,8,5
Store/Commercial,103.0,9,7
Store/Commercial,103.0,10,5
Store/Commercial,103.0,11,3
Store/Commercial,103.0,12,1
Store/Commercial,104.0,1,21
Store/Commercial,104.0,2,10
Store/Commercial,104.0,3,9
Store/Commercial,104.0,4,18
Store/Commercial,104.0,5,26
Store/Commercial,104.0,6,16
Store/Commercial,104.0,7,17
Store/Commercial,104.0,8,11
Store/Commercial,104.0,9,30
Store/Commercial,104.0,10,36
Store/Commercial,104.0,11,37
Store/Commercial,104.0,12,46
Store/Commercial,105.0,1,2
Store/Commercial,105.0,2,6
Store/Commercial,105.0,3,9
Store/Commercial,105.0,4,15
Store/Commercial,105.0,5,16
Store/Commercial,105.0,6,8
Store/Commercial,105.0,7,1
Store/Commercial,105.0,8,3
Store/Commercial,105.0,9,8
Store/Commercial,105.0,10,14
Store/Commercial,105.0,11,3
Store/Commercial,105.0,12,9
Store/Commercial,106.0,1,16
Store/Commercial,106.0,2,14
Store/Commercial,106.0,3,5
Store/Commercial,106.0,4,10
Store/Commercial,106.0,5,15
Store/Commercial,106.0,6,14
Store/Commercial,106.0,7,6
Store/Commercial,106.0,8,9
Store/Commercial,106.0,9,7
Store/Commercial,106.0,10,12
Store/Commercial,106.0,11,11
Store/Commercial,106.0,12,17
Store/Commercial,107.0,3,1
Store/Commercial,107.0,5,18
Store/Commercial,107.0,6,4
Store/Commercial,107.0,7,2
Store/Commercial,107.0,8,4
Store/Commercial,107.0,9,11
Store/Commercial,107.0,10,3
Store/Commercial,107.0,11,3
Store/Commercial,107.0,12,7
Store/Commercial,108.0,1,9
Store/Commercial,108.0,2,12
Store/Commercial,108.0,3,15
Store/Commercial,108.0,4,48
Store/Commercial,108.0,5,23
Store/Commercial,108.0,6,15
Store/Commercial,108.0,7,14
Store/Commercial,108.0,8,12
Store/Commercial,108.0,9,21
Store/Commercial,108.0,10,42
Store/Commercial,108.0,11,27
Store/Commercial,108.0,12,13
Store/Commercial,109.0,1,1
Store/Commercial,109.0,2,10
Store/Commercial,109.0,3,3
Store/Commercial,109.0,4,13
Store/Commercial,109.0,5,17
Store/Commercial,109.0,6,14
Store/Commercial,109.0,7,4
Store/Commercial,109.0,8,3
Store/Commercial,109.0,9,7
Store/Commercial,109.0,10,7
Store/Commercial,109.0,11,5
Store/Commercial,109.0,12,10
Store/Commercial,110.0,1,14
Store/Commercial,110.0,2,16
Store/Commercial,110.0,3,14
Store/Commercial,110.0,4,10
Store/Commercial,110.0,5,13
Store/Commercial,110.0,6,9
Store/Commercial,110.0,7,9
Store/Commercial,110.0,8,8
Store/Commercial,110.0,9,10
Store/Commercial,110.0,10,14
Store/Commercial,110.0,11,8
Store/Commercial,110.0,12,5
Store/Commercial,111.0,1,12
Store/Commercial,111.0,2,10
Store/Commercial,111.0,3,5
Store/Commercial,111.0,4,6
Store/Commercial,111.0,5,17
Store/Commercial,111.0,6,9
Store/Commercial,111.0,7,5
Store/Commercial,111.0,8,1
Store/Commercial,111.0,9,8
Store/Commercial,111.0,10,5
Store/Commercial,111.0,11,1
Store/Commercial,111.0,12,3
Store/Commercial,112.0,1,7
Store/Commercial,112.0,2,8
Store/Commercial,112.0,3,3
Store/Commercial,112.0,4,3
Store/Commercial,112.0,5,7
Store/Commercial,112.0,6,1
Store/Commercial,112.0,7,4
Store/Commercial,112.0,8,4
Store/Commercial,112.0,9,3
Store/Commercial,112.0,10,11
Store/Commercial,112.0,11,3
Store/Commercial,112.0,12,5
Store/Commercial,113.0,1,3
Store/Commercial,113.0,2,2
Store/Commercial,113.0,3,2
Store/Commercial,113.0,4,2
Store/Commercial,113.0,5,3
Store/Commercial,113.0,6,5
Store/Commercial,113.0,7,1
Store/Commercial,113.0,8,3
Store/Commercial,113.0,10,7
Store/Commercial,113.0,11,10
Store/Commercial,113.0,12,5
Store/Commercial,114.0,1,29
Store/Commercial,114.0,2,39
Store/Commercial,114.0,3,53
Store/Commercial,114.0,4,40
Store/Commercial,114.0,5,67
Store/Commercial,114.0,6,38
Store/Commercial,114.0,7,35
Store/Commercial,114.0,8,32
Store/Commercial,114.0,9,53
Store/Commercial,114.0,10,47
Store/Commercial,114.0,11,51
Store/Commercial,114.0,12,56
Store/Commercial,115.0,1,19
Store/Commercial,115.0,2,18
Store/Commercial,115.0,3,17
Store/Commercial,115.0,4,15
Store/Commercial,115.0,5,17
Store/Commercial,115.0,6,18
Store/Commercial,115.0,7,18
Store/Commercial,115.0,8,17
Store/Commercial,115.0,9,25
Store/Commercial,115.0,10,19
Store/Commercial,115.0,11,17
Store/Commercial,115.0,12,18
Store/Commercial,120.0,1,2
Store/Commercial,120.0,2,13
Store/Commercial,120.0,3,3
Store/Commercial,120.0,4,10
Store/Commercial,120.0,5,17
Store/Commercial,120.0,6,26
Store/Commercial,120.0,7,9
Store/Commercial,120.0,8,5
Store/Commercial,120.0,9,9
Store/Commercial,120.0,10,9
Store/Commercial,120.0,11,6
Store/Commercial,120.0,12,9
Store/Commercial,121.0,1,1
Store/Commercial,121.0,4,3
Store/Commercial,121.0,5,5
Store/Commercial,121.0,6,4
Store/Commercial,121.0,7,2
Store/Commercial,121.0,9,3
Store/Commercial,121.0,10,2
Store/Commercial,121.0,11,2
Store/Commercial,121.0,12,8
Store/Commercial,122.0,1,3
Store/Commercial,122.0,2,1
Store/Commercial,122.0,3,2
Store/Commercial,122.0,4,4
Store/Commercial,122.0,5,8
Store/Commercial,122.0,6,29
Store/Commercial,122.0,7,12
Store/Commercial,122.0,8,17
Store/Commercial,122.0,9,8
Store/Commercial,122.0,10,8
Store/Commercial,122.0,11,2
Store/Commercial,122.0,12,7
Store/Commercial,123.0,3,2
Store/Commercial,123.0,4,1
Store/Commercial,123.0,5,4
Store/Commercial,123.0,6,1
Store/Commercial,123.0,8,3
Store/Commercial,123.0,10,1
Street/Sidewalk,1.0,1,53
Street/Sidewalk,1.0,2,45
Street/Sidewalk,1.0,3,53
Street/Sidewalk,1.0,4,166
Street/Sidewalk,1.0,5,239
Street/Sidewalk,1.0,6,56
Street/Sidewalk,1.0,7,30
Street/Sidewalk,1.0,8,45
Street/Sidewalk,1.0,9,80
Street/Sidewalk,1.0,10,39
Street/Sidewalk,1.0,11,27
Street/Sidewalk,1.0,12,55
Street/Sidewalk,5.0,1,8
Street/Sidewalk,5.0,2,14
Street/Sidewalk,5.0,3,14
Street/Sidewalk,5.0,4,40
Street/Sidewalk,5.0,5,28
Street/Sidewalk,5.0,6,48
Street/Sidewalk,5.0,7,45
Street/Sidewalk,5.0,8,33
Street/Sidewalk,5.0,9,56
Street/Sidewalk,5.0,10,30
Street/Sidewalk,5.0,11,56
Street/Sidewalk,5.0,12,20
Street/Sidewalk,6.0,1,12
Street/Sidewalk,6.0,2,5
Street/Sidewalk,6.0,3,32
Street/Sidewalk,6.0,4,34
Street/Sidewalk,6.0,5,42
Street/Sidewalk,6.0,6,53
Street/Sidewalk,6.0,7,39
Street/Sidewalk,6.0,8,32
Street/Sidewalk,6.0,9,46
Street/Sidewalk,6.0,10,47
Street/Sidewalk,6.0,11,37
Street/Sidewalk,6.0,12,20
Street/Sidewalk,7.0,1,12
Street/Sidewalk,7.0,2,12
Street/Sidewalk,7.0,3,11
Street/Sidewalk,7.0,4,25
Street/Sidewalk,7.0,5,39
Street/Sidewalk,7.0,6,51
Street/Sidewalk,7.0,7,50
Street/Sidewalk,7.0,8,36
Street/Sidewalk,7.0,9,41
Street/Sidewalk,7.0,10,23
Street/Sidewalk,7.0,11,19
Street/Sidewalk,7.0,12,10
Street/Sidewalk,9.0,1,19
Street/Sidewalk,9.0,2,26
Street/Sidewalk,9.0,3,41
Street/Sidewalk,9.0,4,61
Street/Sidewalk,9.0,5,96
Street/Sidewalk,9.0,6,96
Street/Sidewalk,9.0,7,58
Street/Sidewalk,9.0,8,56
Street/Sidewalk,9.0,9,81
Street/Sidewalk,9.0,10,63
Street/Sidewalk,9.0,11,48
Street/Sidewalk,9.0,12,52
Street/Sidewalk,10.0,1,9
Street/Sidewalk,10.0,2,7
Street/Sidewalk,10.0,3,7
Street/Sidewalk,10.0,4,15
Street/Sidewalk,10.0,5,29
Street/Sidewalk,10.0,6,26
Street/Sidewalk,10.0,7,21
Street/Sidewalk,10.0,8,16
Street/Sidewalk,10.0,9,15
Street/Sidewalk,10.0,10,7
Street/Sidewalk,10.0,11,12
Street/Sidewalk,10.0,12,14
Street/Sidewalk,13.0,1,4
Street/Sidewalk,13.0,2,15
Street/Sidewalk,13.0,3,37
Street/Sidewalk,13.0,4,75
Street/Sidewalk,13.0,5,38
Street/Sidewalk,13.0,6,21
Street/Sidewalk,13.0,7,11
Street/Sidewalk,13.0,8,13
Street/Sidewalk,13.0,9,15
Street/Sidewalk,13.0,10,29
Street/Sidewalk,13.0,11,21
Street/Sidewalk,13.0,12,18
Street/Sidewalk,14.0,1,20
Street/Sidewalk,14.0,2,9
Street/Sidewalk,14.0,3,30
Street/Sidewalk,14.0,4,135
Street/Sidewalk,14.0,5,68
Street/Sidewalk,14.0,6,188
Street/Sidewalk,14.0,7,166
Street/Sidewalk,14.0,8,84
Street/Sidewalk,14.0,9,74
Street/Sidewalk,14.0,10,94
Street/Sidewalk,14.0,11,34
Street/Sidewalk,14.0,12,329
Street/Sidewalk,17.0,1,7
Street/Sidewalk,17.0,2,2
Street/Sidewalk,17.0,3,12
Street/Sidewalk,17.0,4,14
Street/Sidewalk,17.0,5,18
Street/Sidewalk,17.0,6,13
Street/Sidewalk,17.0,7,5
Street/Sidewalk,17.0,8,11
Street/Sidewalk,17.0,9,10
Street/Sidewalk,17.0,10,8
Street/Sidewalk,17.0,11,19
Street/Sidewalk,17.0,12,9
Street/Sidewalk,18.0,1,17
Street/Sidewalk,18.0,2,20
Street/Sidewalk,18.0,3,26
Street/Sidewalk,18.0,4,92
Street/Sidewalk,18.0,5,59
Street/Sidewalk,18.0,6,51
Street/Sidewalk,18.0,7,34
Street/Sidewalk,18.0,8,20
Street/Sidewalk,18.0,9,38
Street/Sidewalk,18.0,10,33
Street/Sidewalk,18.0,11,35
Street/Sidewalk,18.0,12,40
Street/Sidewalk,19.0,1,5
Street/Sidewalk,19.0,2,12
Street/Sidewalk,19.0,3,22
Street/Sidewalk,19.0,4,54
Street/Sidewalk,19.0,5,29
Street/Sidewalk,19.0,6,46
Street/Sidewalk,19.0,7,18
Street/Sidewalk,19.0,8,11
Street/Sidewalk,19.0,9,25
Street/Sidewalk,19.0,10,18
Street/Sidewalk,19.0,11,20
Street/Sidewalk,19.0,12,21
Street/Sidewalk,20.0,1,17
Street/Sidewalk,20.0,2,18
Street/Sidewalk,20.0,3,26
Street/Sidewalk,20.0,4,28
Street/Sidewalk,20.0,5,40
Street/Sidewalk,20.0,6,49
Street/Sidewalk,20.0,7,36
Street/Sidewalk,20.0,8,20
Street/Sidewalk,20.0,9,31
Street/Sidewalk,20.0,10,46
Street/Sidewalk,20.0,11,21
Street/Sidewalk,20.0,12,10
Street/Sidewalk,22.0,1,1
Street/Sidewalk,22.0,2,4
Street/Sidewalk,22.0,3,14
Street/Sidewalk,22.0,4,11
Street/Sidewalk,22.0,5,8
Street/Sidewalk,22.0,6,7
Street/Sidewalk,22.0,7,7
Street/Sidewalk,22.0,8,6
Street/Sidewalk,22.0,9,9
Street/Sidewalk,22.0,10,22
Street/Sidewalk,22.0,11,15
Street/Sidewalk,22.0,12,5
Street/Sidewalk,23.0,1,10
Street/Sidewalk,23.0,2,7
Street/Sidewalk,23.0,3,12
Street/Sidewalk,23.0,4,33
Street/Sidewalk,23.0,5,40
Street/Sidewalk,23.0,6,83
Street/Sidewalk,23.0,7,85
Street/Sidewalk,23.0,8,64
Street/Sidewalk,23.0,9,69
Street/Sidewalk,23.0,10,56
Street/Sidewalk,23.0,11,19
Street/Sidewalk,23.0,12,13
Street/Sidewalk,24.0,1,17
Street/Sidewalk,24.0,2,20
Street/Sidewalk,24.0,3,29
Street/Sidewalk,24.0,4,70
Street/Sidewalk,24.0,5,54
Street/Sidewalk,24.0,6,63
Street/Sidewalk,24.0,7,79
Street/Sidewalk,24.0,8,38
Street/Sidewalk,24.0,9,49
Street/Sidewalk,24.0,10,39
Street/Sidewalk,24.0,11,28
Street/Sidewalk,24.0,12,22
Street/Sidewalk,25.0,1,4
Street/Sidewalk,25.0,2,12
Street/Sidewalk,25.0,3,18
Street/Sidewalk,25.0,4,36
Street/Sidewalk,25.0,5,61
Street/Sidewalk,25.0,6,135
Street/Sidewalk,25.0,7,86
Street/Sidewalk,25.0,8,74
Street/Sidewalk,25.0,9,62
Street/Sidewalk,25.0,10,26
Street/Sidewalk,25.0,11,20
Street/Sidewalk,25.0,12,11
Street/Sidewalk,26.0,1,6
Street/Sidewalk,26.0,2,5
Street/Sidewalk,26.0,3,26
Street/Sidewalk,26.0,4,35
Street/Sidewalk,26.0,5,50
Street/Sidewalk,26.0,6,66
Street/Sidewalk,26.0,7,69
Street/Sidewalk,26.0,8,67
Street/Sidewalk,26.0,9,39
Street/Sidewalk,26.0,10,32
Street/Sidewalk,26.0,11,7
Street/Sidewalk,26.0,12,4
Street/Sidewalk,28.0,1,35
Street/Sidewalk,28.0,2,24
Street/Sidewalk,28.0,3,83
Street/Sidewalk,28.0,4,100
Street/Sidewalk,28.0,5,245
Street/Sidewalk,28.0,6,225
Street/Sidewalk,28.0,7,181
Street/Sidewalk,28.0,8,130
Street/Sidewalk,28.0,9,127
Street/Sidewalk,28.0,10,95
Street/Sidewalk,28.0,11,35
Street/Sidewalk,28.0,12,33
Street/Sidewalk,30.0,1,41
Street/Sidewalk,30.0,2,25
Street/Sidewalk,30.0,3,79
Street/Sidewalk,30.0,4,86
Street/Sidewalk,30.0,5,205
Street/Sidewalk,30.0,6,278
Street/Sidewalk,30.0,7,296
Street/Sidewalk,30.0,8,226
Street/Sidewalk,30.0,9,224
Street/Sidewalk,30.0,10,85
Street/Sidewalk,30.0,11,62
Street/Sidewalk,30.0,12,44
Street/Sidewalk,32.0,1,10
Street/Sidewalk,32.0,2,19
Street/Sidewalk,32.0,3,33
Street/Sidewalk,32.0,4,70
Street/Sidewalk,32.0,5,123
Street/Sidewalk,32.0,6,171
Street/Sidewalk,32.0,7,205
Street/Sidewalk,32.0,8,218
Street/Sidewalk,32.0,9,169
Street/Sidewalk,32.0,10,61
Street/Sidewalk,32.0,11,22
Street/Sidewalk,32.0,12,16
Street/Sidewalk,33.0,1,58
Street/Sidewalk,33.0,2,41
Street/Sidewalk,33.0,3,107
Street/Sidewalk,33.0,4,143
Street/Sidewalk,33.0,5,205
Street/Sidewalk,33.0,6,244
Street/Sidewalk,33.0,7,249
Street/Sidewalk,33.0,8,266
Street/Sidewalk,33.0,9,243
Street/Sidewalk,33.0,10,128
Street/Sidewalk,33.0,11,117
Street/Sidewalk,33.0,12,84
Street/Sidewalk,34.0,1,66
Street/Sidewalk,34.0,2,84
Street/Sidewalk,34.0,3,184
Street/Sidewalk,34.0,4,211
Street/Sidewalk,34.0,5,504
Street/Sidewalk,34.0,6,668
Street/Sidewalk,34.0,7,593
Street/Sidewalk,34.0,8,416
Street/Sidewalk,34.0,9,567
Street/Sidewalk,34.0,10,293
Street/Sidewalk,34.0,11,137
Street/Sidewalk,34.0,12,100
Street/Sidewalk,40.0,1,4
Street/Sidewalk,40.0,2,6
Street/Sidewalk,40.0,3,22
Street/Sidewalk,40.0,4,36
Street/Sidewalk,40.0,5,97
Street/Sidewalk,40.0,6,123
Street/Sidewalk,40.0,7,98
Street/Sidewalk,40.0,8,87
Street/Sidewalk,40.0,9,154
Street/Sidewalk,40.0,10,70
Street/Sidewalk,40.0,11,19
Street/Sidewalk,40.0,12,6
Street/Sidewalk,41.0,1,3
Street/Sidewalk,41.0,2,5
Street/Sidewalk,41.0,3,7
Street/Sidewalk,41.0,4,7
Street/Sidewalk,41.0,5,20
Street/Sidewalk,41.0,6,40
Street/Sidewalk,41.0,7,91
Street/Sidewalk,41.0,8,55
Street/Sidewalk,41.0,9,73
Street/Sidewalk,41.0,10,26
Street/Sidewalk,41.0,11,3
Street/Sidewalk,41.0,12,3
Street/Sidewalk,42.0,1,4
Street/Sidewalk,42.0,2,2
Street/Sidewalk,42.0,3,19
Street/Sidewalk,42.0,4,35
Street/Sidewalk,42.0,5,35
Street/Sidewalk,42.0,6,61
Street/Sidewalk,42.0,7,82
Street/Sidewalk,42.0,8,82
Street/Sidewalk,42.0,9,78
Street/Sidewalk,42.0,10,20
Street/Sidewalk,42.0,11,15
Street/Sidewalk,42.0,12,6
Street/Sidewalk,43.0,1,4
Street/Sidewalk,43.0,2,5
Street/Sidewalk,43.0,3,15
Street/Sidewalk,43.0,4,26
Street/Sidewalk,43.0,5,52
Street/Sidewalk,43.0,6,90
Street/Sidewalk,43.0,7,97
Street/Sidewalk,43.0,8,61
Street/Sidewalk,43.0,9,81
Street/Sidewalk,43.0,10,35
Street/Sidewalk,43.0,11,13
Street/Sidewalk,43.0,12,5
Street/Sidewalk,44.0,1,12
Street/Sidewalk,44.0,2,18
Street/Sidewalk,44.0,3,73
Street/Sidewalk,44.0,4,135
Street/Sidewalk,44.0,5,421
Street/Sidewalk,44.0,6,453
Street/Sidewalk,44.0,7,498
Street/Sidewalk,44.0,8,517
Street/Sidewalk,44.0,9,383
Street/Sidewalk,44.0,10,130
Street/Sidewalk,44.0,11,52
Street/Sidewalk,44.0,12,20
Street/Sidewalk,45.0,1,15
Street/Sidewalk,45.0,2,13
Street/Sidewalk,45.0,3,7
Street/Sidewalk,45.0,4,18
Street/Sidewalk,45.0,5,34
Street/Sidewalk,45.0,6,52
Street/Sidewalk,45.0,7,80
Street/Sidewalk,45.0,8,28
Street/Sidewalk,45.0,9,29
Street/Sidewalk,45.0,10,18
Street/Sidewalk,45.0,11,15
Street/Sidewalk,45.0,12,3
Street/Sidewalk,46.0,1,10
Street/Sidewalk,46.0,2,9
Street/Sidewalk,46.0,3,20
Street/Sidewalk,46.0,4,38
Street/Sidewalk,46.0,5,136
Street/Sidewalk,46.0,6,195
Street/Sidewalk,46.0,7,263
Street/Sidewalk,46.0,8,218
Street/Sidewalk,46.0,9,206
Street/Sidewalk,46.0,10,61
Street/Sidewalk,46.0,11,27
Street/Sidewalk,46.0,12,10
Street/Sidewalk,47.0,1,2
Street/Sidewalk,47.0,3,10
Street/Sidewalk,47.0,4,16
Street/Sidewalk,47.0,5,48
Street/Sidewalk,47.0,6,41
Street/Sidewalk,47.0,7,69
Street/Sidewalk,47.0,8,69
Street/Sidewalk,47.0,9,46
Street/Sidewalk,47.0,10,14
Street/Sidewalk,47.0,11,5
Street/Sidewalk,47.0,12,6
Street/Sidewalk,48.0,1,1
Street/Sidewalk,48.0,2,4
Street/Sidewalk,48.0,3,21
Street/Sidewalk,48.0,4,20
Street/Sidewalk,48.0,5,51
Street/Sidewalk,48.0,6,97
Street/Sidewalk,48.0,7,169
Street/Sidewalk,48.0,8,141
Street/Sidewalk,48.0,9,98
Street/Sidewalk,48.0,10,40
Street/Sidewalk,48.0,11,13
Street/Sidewalk,48.0,12,4
Street/Sidewalk,49.0,1,8
Street/Sidewalk,49.0,2,3
Street/Sidewalk,49.0,3,10
Street/Sidewalk,49.0,4,16
Street/Sidewalk,49.0,5,16
Street/Sidewalk,49.0,6,37
Street/Sidewalk,49.0,7,54
Street/Sidewalk,49.0,8,38
Street/Sidewalk,49.0,9,23
Street/Sidewalk,49.0,10,16
Street/Sidewalk,49.0,11,4
Street/Sidewalk,49.0,12,4
Street/Sidewalk,50.0,1,8
Street/Sidewalk,50.0,2,3
Street/Sidewalk,50.0,3,18
Street/Sidewalk,50.0,4,23
Street/Sidewalk,50.0,5,31
Street/Sidewalk,50.0,6,53
Street/Sidewalk,50.0,7,67
Street/Sidewalk,50.0,8,43
Street/Sidewalk,50.0,9,31
Street/Sidewalk,50.0,10,24
Street/Sidewalk,50.0,11,13
Street/Sidewalk,50.0,12,12
Street/Sidewalk,52.0,1,15
Street/Sidewalk,52.0,2,14
Street/Sidewalk,52.0,3,34
Street/Sidewalk,52.0,4,49
Street/Sidewalk,52.0,5,183
Street/Sidewalk,52.0,6,202
Street/Sidewalk,52.0,7,218
Street/Sidewalk,52.0,8,174
Street/Sidewalk,52.0,9,133
Street/Sidewalk,52.0,10,93
Street/Sidewalk,52.0,11,30
Street/Sidewalk,52.0,12,15
Street/Sidewalk,60.0,1,3
Street/Sidewalk,60.0,2,5
Street/Sidewalk,60.0,3,11
Street/Sidewalk,60.0,4,4
Street/Sidewalk,60.0,5,25
Street/Sidewalk,60.0,6,27
Street/Sidewalk,60.0,7,37
Street/Sidewalk,60.0,8,59
Street/Sidewalk,60.0,9,21
Street/Sidewalk,60.0,10,15
Street/Sidewalk,60.0,11,7
Street/Sidewalk,60.0,12,19
Street/Sidewalk,61.0,1,3
Street/Sidewalk,61.0,2,2
Street/Sidewalk,61.0,3,3
Street/Sidewalk,61.0,4,11
Street/Sidewalk,61.0,5,10
Street/Sidewalk,61.0,6,10
Street/Sidewalk,61.0,7,18
Street/Sidewalk,61.0,8,14
Street/Sidewalk,61.0,9,13
Street/Sidewalk,61.0,10,7
Street/Sidewalk,61.0,11,1
Street/Sidewalk,61.0,12,4
Street/Sidewalk,62.0,1,3
Street/Sidewalk,62.0,2,4
Street/Sidewalk,62.0,3,14
Street/Sidewalk,62.0,4,10
Street/Sidewalk,62.0,5,11
Street/Sidewalk,62.0,6,11
Street/Sidewalk,62.0,7,25
Street/Sidewalk,62.0,8,14
Street/Sidewalk,62.0,9,9
Street/Sidewalk,62.0,10,20
Street/Sidewalk,62.0,11,4
Street/Sidewalk,62.0,12,3
Street/Sidewalk,63.0,2,1
Street/Sidewalk,63.0,3,6
Street/Sidewalk,63.0,4,1
Street/Sidewalk,63.0,5,15
Street/Sidewalk,63.0,6,30
Street/Sidewalk,63.0,7,30
Street/Sidewalk,63.0,8,31
Street/Sidewalk,63.0,9,33
Street/Sidewalk,63.0,10,5
Street/Sidewalk,63.0,11,8
Street/Sidewalk,63.0,12,4
Street/Sidewalk,66.0,1,5
Street/Sidewalk,66.0,2,13
Street/Sidewalk,66.0,3,28
Street/Sidewalk,66.0,4,16
Street/Sidewalk,66.0,5,52
Street/Sidewalk,66.0,6,22
Street/Sidewalk,66.0,7,23
Street/Sidewalk,66.0,8,14
Street/Sidewalk,66.0,9,25
Street/Sidewalk,66.0,10,25
Street/Sidewalk,66.0,11,5
Street/Sidewalk,66.0,12,3
Street/Sidewalk,67.0,1,7
Street/Sidewalk,67.0,2,8
Street/Sidewalk,67.0,3,13
Street/Sidewalk,67.0,4,27
Street/Sidewalk,67.0,5,67
Street/Sidewalk,67.0,6,89
Street/Sidewalk,67.0,7,113
Street/Sidewalk,67.0,8,75
Street/Sidewalk,67.0,9,106
Street/Sidewalk,67.0,10,28
Street/Sidewalk,67.0,11,25
Street/Sidewalk,67.0,12,27
Street/Sidewalk,68.0,1,11
Street/Sidewalk,68.0,2,4
Street/Sidewalk,68.0,3,10
Street/Sidewalk,68.0,4,12
Street/Sidewalk,68.0,5,15
Street/Sidewalk,68.0,6,34
Street/Sidewalk,68.0,7,17
Street/Sidewalk,68.0,8,25
Street/Sidewalk,68.0,9,19
Street/Sidewalk,68.0,10,22
Street/Sidewalk,68.0,11,13
Street/Sidewalk,68.0,12,10
Street/Sidewalk,69.0,3,1
Street/Sidewalk,69.0,4,3
Street/Sidewalk,69.0,5,7
Street/Sidewalk,69.0,6,22
Street/Sidewalk,69.0,7,23
Street/Sidewalk,69.0,8,29
Street/Sidewalk,69.0,9,28
Street/Sidewalk,69.0,10,10
Street/Sidewalk,69.0,11,2
Street/Sidewalk,70.0,1,12
Street/Sidewalk,70.0,2,19
Street/Sidewalk,70.0,3,27
Street/Sidewalk,70.0,4,46
Street/Sidewalk,70.0,5,87
Street/Sidewalk,70.0,6,124
Street/Sidewalk,70.0,7,131
Street/Sidewalk,70.0,8,95
Street/Sidewalk,70.0,9,114
Street/Sidewalk,70.0,10,102
Street/Sidewalk,70.0,11,56
Street/Sidewalk,70.0,12,22
Street/Sidewalk,71.0,1,7
Street/Sidewalk,71.0,2,4
Street/Sidewalk,71.0,3,38
Street/Sidewalk,71.0,4,34
Street/Sidewalk,71.0,5,90
Street/Sidewalk,71.0,6,150
Street/Sidewalk,71.0,7,155
Street/Sidewalk,71.0,8,163
Street/Sidewalk,71.0,9,187
Street/Sidewalk,71.0,10,93
Street/Sidewalk,71.0,11,22
Street/Sidewalk,71.0,12,19
Street/Sidewalk,72.0,1,3
Street/Sidewalk,72.0,2,7
Street/Sidewalk,72.0,3,12
Street/Sidewalk,72.0,4,23
Street/Sidewalk,72.0,5,31
Street/Sidewalk,72.0,6,74
Street/Sidewalk,72.0,7,50
Street/Sidewalk,72.0,8,49
Street/Sidewalk,72.0,9,42
Street/Sidewalk,72.0,10,35
Street/Sidewalk,72.0,11,13
Street/Sidewalk,72.0,12,15
Street/Sidewalk,73.0,1,4
Street/Sidewalk,73.0,2,3
Street/Sidewalk,73.0,3,7
Street/Sidewalk,73.0,4,11
Street/Sidewalk,73.0,5,26
Street/Sidewalk,73.0,6,57
Street/Sidewalk,73.0,7,74
Street/Sidewalk,73.0,8,44
Street/Sidewalk,73.0,9,35
Street/Sidewalk,73.0,10,12
Street/Sidewalk,73.0,11,3
Street/Sidewalk,73.0,12,5
Street/Sidewalk,75.0,1,7
Street/Sidewalk,75.0,3,25
Street/Sidewalk,75.0,4,22
Street/Sidewalk,75.0,5,52
Street/Sidewalk,75.0,6,98
Street/Sidewalk,75.0,7,95
Street/Sidewalk,75.0,8,81
Street/Sidewalk,75.0,9,78
Street/Sidewalk,75.0,10,16
Street/Sidewalk,75.0,11,13
Street/Sidewalk,75.0,12,10
Street/Sidewalk,76.0,1,2
Street/Sidewalk,76.0,2,4
Street/Sidewalk,76.0,3,8
Street/Sidewalk,76.0,4,13
Street/Sidewalk,76.0,5,13
Street/Sidewalk,76.0,6,33
Street/Sidewalk,76.0,7,26
Street/Sidewalk,76.0,8,22
Street/Sidewalk,76.0,9,18
Street/Sidewalk,76.0,10,8
Street/Sidewalk,76.0,11,3
Street/Sidewalk,76.0,12,1
Street/Sidewalk,77.0,1,19
Street/Sidewalk,77.0,2,12
Street/Sidewalk,77.0,3,41
Street/Sidewalk,77.0,4,64
Street/Sidewalk,77.0,5,133
Street/Sidewalk,77.0,6,164
Street/Sidewalk,77.0,7,165
Street/Sidewalk,77.0,8,168
Street/Sidewalk,77.0,9,193
Street/Sidewalk,77.0,10,78
Street/Sidewalk,77.0,11,22
Street/Sidewalk,77.0,12,18
Street/Sidewalk,78.0,1,6
Street/Sidewalk,78.0,2,2
Street/Sidewalk,78.0,3,10
Street/Sidewalk,78.0,4,22
Street/Sidewalk,78.0,5,39
Street/Sidewalk,78.0,6,45
Street/Sidewalk,78.0,7,46
Street/Sidewalk,78.0,8,61
Street/Sidewalk,78.0,9,68
